ticker,company,sector,industry,country,market_cap,pe,ps,pb,p_free_cash_flow,dividend_yield,performance_half_year,price,evebitda,bb,pe_rank,ps_rank,pb_rank,bby,shy,pfcf_rank,evebitda_rank,rank
RKUS,"Ruckus Wireless, Inc.",Technology,Computer Based Systems,USA,845.10,520.0,3.21,4.06,40.44,0.0,-42.86,10.4,118.47,0,99.01071723000825,0.0,0.0,-0.0,0.0,50,50,199.01071723000825
RL,Ralph Lauren Corporation,Consumer Goods,Textile - Apparel Clothing,USA,13830.90,19.01,1.91,3.45,34.92,1.17,-2.18,154.38,9.58,0,0.0,0.0,0.0,-0.0,1.17,50,50,100.0
RLD,RealD Inc.,Services,"Movie Production, Theaters",USA,509.84,0.0,2.5,3.37,175.81,0.0,47.86,10.35,11.55,0,0.0,54.79527342676559,0.0,-0.0,0.0,50,50,154.7952734267656
RLGY,Realogy Holdings Corp.,Financial,Property Management,USA,6140.80,14.1,1.16,3.04,14.28,0.0,-2.93,42.02,14.36,0,40.2033525693872,0.0,0.0,-0.0,0.0,50,50,140.2033525693872
RLI,RLI Corp.,Financial,Property & Casualty Insurance,USA,1849.43,14.83,2.62,2.23,112.77,1.58,-1.33,43.02,10.76,0,0.0,0.0,0.0,-0.0,1.58,50,50,100.0
RLJ,RLJ Lodging Trust,Financial,REIT - Hotel/Motel,USA,3194.17,33.32,3.36,1.49,42.99,3.39,11.93,25.99,14.28,0,82.24787029403682,0.0,0.0,-0.0,3.39,50,50,182.24787029403683
RLOC,"ReachLocal, Inc.",Services,Advertising Agencies,USA,290.89,91.73,0.57,3.54,42.16,0.0,-16.4,10.09,15.9,0,0.0,0.0,71.14591920857379,-0.0,0.0,50,50,100.0
RLYP,"Relypsa, Inc.",Healthcare,Biotechnology,USA,678.28,0.0,0.0,0.0,0.0,0.0,0.0,22.83,-11.05,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
RM,Regional Management Corp.,Financial,Credit Services,USA,277.67,10.07,1.74,1.8,4.52,0.0,-33.3,21.95,9.64,0,31.712008793624623,0.0,0.0,-0.0,0.0,50,50,131.71200879362462
RMAX,"RE/MAX Holdings, Inc.",Financial,Property Management,USA,324.73,0.0,2.11,0.0,6.32,0.89,-6.52,27.97,7.43,0,0.0,0.0,0.0,-0.0,0.89,50,50,100.0
RMBS,Rambus Inc.,Technology,Semiconductor- Memory Chips,USA,1399.15,0.0,5.15,4.1,33.55,0.0,29.04,12.31,14.5,0,0.0,78.4556196757351,0.0,-0.0,0.0,50,50,178.45561967573508
RMD,ResMed Inc.,Healthcare,Medical Appliances & Equipment,USA,6720.35,21.27,4.36,4.11,32.51,2.11,-14.28,47.44,12.56,0,61.44545204726574,0.0,0.0,-0.0,2.11,50,50,161.44545204726575
RMTI,Rockwell Medical Technologies Inc.,Healthcare,Drug Manufacturers - Major,USA,406.99,0.0,7.77,499.5,0.0,0.0,-14.18,9.99,-9.4,0,0.0,86.67216268205551,99.86259961527892,-0.0,0.0,50,50,186.6721626820555
RNDY,"Roundy's, Inc.",Services,Grocery Stores,USA,330.31,8.75,0.08,1.32,21.59,7.22,-26.92,6.65,5.7,0,29.815883484473755,2.088485847760374,0.0,-0.0,7.22,50,50,131.90436933223413
RNET,"RigNet, Inc.",Technology,Wireless Communications,USA,875.64,54.24,3.97,6.96,0.0,0.0,26.13,50.44,16.87,0,90.7666941467436,0.0,0.0,-0.0,0.0,50,50,190.7666941467436
RNF,"Rentech Nitrogen Partners, L.P.",Basic Materials,Agricultural Chemicals,USA,704.69,18.49,2.02,13.94,0.0,1.1,-35.54,18.12,15.65,0,53.311349271777964,0.0,95.82302830447925,-0.0,1.1,50,50,153.31134927177797
RNG,"RingCentral, Inc.",Technology,Application Software,USA,1095.47,0.0,6.83,16.2,0.0,0.0,-7.67,16.36,-28.82,0,0.0,0.0,96.67491068974992,-0.0,0.0,50,50,100.0
RNO,Rhino Resource Partners LP,Basic Materials,Nonmetallic Mineral Mining,USA,401.59,28.77,1.34,0.73,20.92,12.89,15.28,13.81,0,77.0541357515801,0.0,0.0,-0.0,12.89,50,50,177.0541357515801
RNR,RenaissanceRe Holdings Ltd.,Financial,Property & Casualty Insurance,Bermuda,4222.00,6.78,3.06,1.25,0.0,1.14,9.76,101.32,-1.68,0,27.589997251992305,0.0,0.0,-0.0,1.14,50,50,127.5899972519923
RNST,Renasant Corp.,Financial,Money Center Banks,USA,866.96,22.76,4.8,1.31,0.0,2.47,-1.78,27.54,0,65.21022258862324,0.0,0.0,-0.0,2.47,50,50,165.21022258862325
RNWK,RealNetworks Inc.,Technology,Multimedia & Graphics Software,USA,274.53,0.0,1.33,1.01,0.0,0.0,-10.51,7.66,-1.39,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
ROC,"Rockwood Holdings, Inc.",Basic Materials,Specialty Chemicals,USA,5426.34,100.32,3.94,1.85,89.84,2.46,12.51,73.23,16.04,0,95.27342676559495,69.41467436108822,0.0,-0.0,2.46,50,50,264.68810112668314
ROCK,"Gibraltar Industries, Inc.",Basic Materials,Steel & Iron,USA,543.00,0.0,0.66,1.16,11.99,0.0,20.67,17.63,8.5,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
ROG,Rogers Corporation,Technology,Diversified Electronics,USA,1099.34,28.75,2.05,1.9,17.96,0.0,4.73,60.67,10.72,0,77.02665567463589,0.0,0.0,-0.0,0.0,50,50,177.0266556746359
ROIA,Radio One Inc.,Services,Broadcasting - Radio,USA,206.84,0.0,0.46,2.66,0.0,0.0,55.72,4.36,6.83,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
ROIAK,Radio One Inc.,Services,Broadcasting - Radio,USA,213.73,0.0,0.48,2.26,0.0,0.0,56.14,4.45,6.84,0.0,9.892827699917559,0.0,-0.0,0.0,50,50,109.89282769991756
ROIC,Retail Opportunity Investments Corp.,Financial,REIT - Retail,USA,1159.78,34.26,10.43,1.68,0.0,4.06,13.14,15.76,33.83,0,82.87991206375378,90.93157460840891,0.0,-0.0,4.06,50,50,273.8114866721627
ROK,Rockwell Automation Inc.,Industrial Goods,Diversified Machinery,USA,17627.84,22.56,2.73,6.55,29.4,1.83,20.63,127.02,14.42,0,0.0,57.84556196757351,88.01868645232207,-0.0,1.83,50,50,157.8455619675735
ROL,Rollins Inc.,Services,Business Services,USA,4366.89,35.6,3.27,9.97,55.63,1.4,10.66,29.9,18.28,0,83.67683429513603,0.0,93.40478153338829,-0.0,1.4,50,50,183.67683429513602
ROLL,RBC Bearings Inc.,Industrial Goods,Machine Tools & Accessories,USA,1447.04,27.52,3.54,2.77,75.37,0.0,-3.73,62.48,12.57,0,75.24045067326188,0.0,0.0,-0.0,0.0,50,50,175.24045067326188
ROP,Roper Industries Inc.,Industrial Goods,Diversified Machinery,USA,12975.35,24.27,4.01,3.07,18.25,0.61,0.56,130.34,14.46,0,68.8650728222039,0.0,0.0,-0.0,0.61,50,50,168.8650728222039
ROSE,"Rosetta Resources, Inc.",Basic Materials,Independent Oil & Gas,USA,3067.63,14.42,3.77,2.25,0.0,0.0,-15.07,49.47,7.13,0,41.19263533937895,0.0,0.0,-0.0,0.0,50,50,141.19263533937897
ROST,Ross Stores Inc.,Services,Apparel Stores,USA,14654.17,17.78,1.43,7.22,45.27,1.16,-6.11,68.99,9.31,0,0.0,0.0,89.72245122286341,-0.0,1.16,50,50,100.0
ROVI,Rovi Corporation,Technology,Multimedia & Graphics Software,USA,2094.27,103.33,3.89,1.6,11.89,0.0,17.55,21.7,14.86,0,95.46578730420445,69.00247320692498,0.0,-0.0,0.0,50,50,264.4682605111294
ROYT,Pacific Coast Oil Trust,Basic Materials,Independent Oil & Gas,USA,505.14,7.27,7.21,2.01,0.0,11.15,-11.43,13.09,0,0.0,85.68287991206375,0.0,-0.0,11.15,50,50,185.68287991206375
RP,"RealPage, Inc.",Technology,Application Software,USA,1413.37,67.0,3.75,4.37,40.04,0.0,-27.2,18.09,24.07,0,92.85517999450398,0.0,0.0,-0.0,0.0,50,50,192.855179994504
RPAI,"Retail Properties of America, Inc.",Financial,REIT - Retail,USA,3352.20,0.0,6.08,1.45,0.0,4.66,2.83,14.17,15.43,0,0.0,0.0,0.0,-0.0,4.66,50,50,100.0
RPM,RPM International Inc.,Basic Materials,Specialty Chemicals,USA,5683.11,22.81,1.33,4.23,0.0,2.25,17.46,42.65,12.06,0,65.34762297334431,0.0,77.60373729046441,-0.0,2.25,50,50,165.3476229733443
RPRX,Repros Therapeutics Inc.,Healthcare,Biotechnology,USA,368.02,0.0,0.0,4.89,0.0,0.0,-36.79,15.98,-10.64,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
RPT,Ramco-Gershenson Properties Trust,Financial,REIT - Retail,USA,1096.68,1631.0,6.45,1.57,0.0,4.6,6.88,16.31,18.56,0,99.8076394613905,83.86919483374552,0.0,-0.0,4.6,50,50,283.676834295136
RPTP,Raptor Pharmaceuticals Corp.,Healthcare,Drug Manufacturers - Major,USA,514.21,0.0,77.91,13.72,0.0,0.0,-42.0,8.23,-8.84,0,0.0,98.35119538334708,95.68562791975818,-0.0,0.0,50,50,198.3511953833471
RPXC,RPX Corporation,Services,Business Services,USA,883.96,21.99,3.72,2.07,10.74,0.0,-5.43,16.71,3.36,0,63.36905743336081,0.0,0.0,-0.0,0.0,50,50,163.3690574333608
RRC,Range Resources Corporation,Basic Materials,Independent Oil & Gas,USA,15214.94,132.73,8.3,6.18,0.0,0.17,14.66,92.91,18.93,0,96.59247045891729,87.7438856828799,0.0,-0.0,0.17,50,50,284.3363561417972
RRD,R.R. Donnelley & Sons Company,Services,Business Services,USA,3512.75,15.44,0.34,5.12,12.13,5.86,8.03,17.76,5.66,0,43.99560318768893,0.0,82.46771090959054,-0.0,5.86,50,50,143.9956031876889
RRGB,Red Robin Gourmet Burgers Inc.,Services,Restaurants,USA,977.47,30.44,0.96,2.8,28.17,0.0,-5.91,67.88,9.94,0,79.25254190711733,0.0,0.0,-0.0,0.0,50,50,179.25254190711735
RRMS,"Rose Rock Midstream, L.P.",Basic Materials,Major Integrated Oil & Gas,USA,1218.81,25.75,1.83,2.58,0.0,4.29,26.76,41.97,25.37,0,72.2451222863424,0.0,0.0,-0.0,4.29,50,50,172.2451222863424
RRTS,"Roadrunner Transportation Systems, Inc.",Services,Air Delivery & Freight Services,USA,942.46,19.3,0.69,1.87,209.44,0.0,-7.54,24.9,9.87,0,55.921956581478426,0.0,0.0,-0.0,0.0,50,50,155.9219565814784
RS,Reliance Steel & Aluminum Co.,Industrial Goods,Metal Fabrication,USA,5450.84,16.97,0.59,1.4,14.8,1.99,-4.11,70.27,9.72,0,48.61225611431712,0.0,0.0,-0.0,1.99,50,50,148.61225611431712
RSE,"Rouse Properties, Inc.",Financial,Property Management,USA,974.07,0.0,4.0,1.83,0.0,4.03,-12.45,16.87,16.52,0,0.0,69.7444352844188,0.0,-0.0,4.03,50,50,169.74443528441878
RSG,"Republic Services, Inc.",Industrial Goods,Waste Management,USA,12360.94,21.28,1.47,1.58,38.76,3.02,5.61,34.47,8.1,0,61.47293212420995,36.6584226435834,0.0,-0.0,3.02,50,50,198.13135476779334
RSO,Resource Capital Corp.,Financial,REIT - Residential,USA,699.94,10.48,4.37,0.86,0.0,14.68,-0.37,5.45,0,32.50893102500687,0.0,0.0,-0.0,14.68,50,50,132.50893102500686
RSPP,"RSP Permian, Inc.",Basic Materials,Oil & Gas Drilling & Exploration,USA,2155.52,32.82,17.52,5.35,0.0,0.0,0.0,28.55,22.52,81.94558944765046,94.8337455344875,83.84171475680132,-0.0,0.0,50,50,276.779334982138
RST,"Rosetta Stone, Inc.",Technology,Application Software,USA,246.68,0.0,0.93,1.84,0.0,0.0,-28.03,11.3,-14.31,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
RSTI,Rofin-Sinar Technologies Inc.,Technology,Scientific & Technical Instruments,USA,667.02,23.91,1.24,1.21,25.08,0.0,-5.55,23.67,9.37,0,67.73838966749108,0.0,0.0,-0.0,0.0,50,50,167.73838966749108
RT,"Ruby Tuesday, Inc.",Services,Restaurants,USA,444.07,0.0,0.37,0.93,0.0,0.0,19.5,7.23,12.88,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
RTEC,Rudolph Technologies Inc.,Technology,Scientific & Technical Instruments,USA,353.99,107.4,2.01,1.27,294.99,0.0,-1.92,10.74,17.23,0,95.68562791975818,0.0,0.0,-0.0,0.0,50,50,195.6856279197582
RTI,"RTI International Metals, Inc.",Industrial Goods,Metal Fabrication,USA,874.42,77.08,1.12,1.12,0.0,0.0,-11.84,28.52,7.72,0,93.84446276449574,0.0,0.0,-0.0,0.0,50,50,193.84446276449574
RTIX,"RTI Biologics, Inc.",Healthcare,Medical Appliances & Equipment,USA,211.12,0.0,1.07,1.26,0.0,0.0,4.76,3.74,20.42,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
RTK,"Rentech, Inc.",Basic Materials,Chemicals - Major Diversified,USA,505.09,0.0,1.35,3.17,0.0,0.0,6.73,2.22,21.84,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
RTN,Raytheon Co.,Industrial Goods,Aerospace/Defense Products & Services,USA,31491.89,16.8,1.33,2.89,23.24,2.42,32.92,100.13,9.34,0,0.0,0.0,0.0,-0.0,2.42,50,50,100.0
RTRX,"Retrophin, Inc.",Healthcare,Drug Manufacturers - Major,USA,351.77,0.0,0.0,0.0,0.0,0.0,116.42,14.5,-9.28,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
RUBI,"the Rubicon Project, Inc.",Technology,Application Software,USA,695.94,0.0,14.65,0.0,66.92,0.0,0.0,20.05,354.02,0.0,93.98186314921682,0.0,-0.0,0.0,50,50,193.98186314921682
RUK,Reed Elsevier plc,Services,Publishing - Periodicals,United Kingdom,32711.58,17.81,6.12,8.29,0.0,4.02,10.5,59.66,0,51.33278373179445,82.3852706787579,91.37125583951635,-0.0,4.02,50,50,233.71805441055236
RUSHB,"Rush Enterprises, Inc.",Services,Auto Dealerships,USA,1194.12,24.98,0.35,1.8,0.0,0.0,26.48,30.47,11.25,70.43143720802418,0.0,0.0,-0.0,0.0,50,50,170.4314372080242
RUTH,Ruth's Hospitality Group Inc.,Services,Restaurants,USA,435.96,18.36,1.07,4.21,13.37,1.65,6.41,12.12,8.75,0,52.8441879637263,0.0,0.0,-0.0,1.65,50,50,152.8441879637263
RVBD,"Riverbed Technology, Inc.",Technology,Information Technology Services,USA,3027.03,0.0,2.91,3.66,15.79,0.0,32.91,18.86,20.84,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
RVLT,"Revolution Lighting Technologies, Inc.",Technology,Diversified Electronics,USA,241.29,0.0,9.24,15.47,0.0,0.0,-31.79,2.94,-62.06,0,0.0,89.33773014564441,96.40010992030777,-0.0,0.0,50,50,189.3377301456444
RVNC,"Revance Therapeutics, Inc.",Healthcare,Biotechnology,USA,527.42,26.93,854.82,0.0,0.0,0.0,0.0,28.28,-15.02,0,74.27864798021434,99.58779884583677,0.0,-0.0,0.0,50,50,273.8664468260511
RVT,Royce Value Trust Inc.,Financial,Closed-End Fund - Equity,USA,1098.09,4.62,49.69,0.91,16.61,8.03,7.07,15.44,0.0,0,26.133553173948886,97.91151415223963,10.469909315746085,-0.0,8.03,50,50,224.04506732618853
RWT,Redwood Trust Inc.,Financial,REIT - Diversified,USA,1720.75,11.03,7.61,1.38,0.0,5.37,20.1,20.85,0,33.49821379499863,86.39736191261336,0.0,-0.0,5.37,50,50,219.89557570761198
RXN,Rexnord Corporation,Industrial Goods,Diversified Machinery,USA,2872.69,231.83,1.4,6.27,20.73,0.0,33.75,27.82,11.23,0,98.04891453696071,0.0,87.52404506732618,-0.0,0.0,50,50,198.0489145369607
RY,Royal Bank of Canada,Financial,Money Center Banks,Canada,96161.98,13.17,4.95,2.35,17.26,3.9,2.67,66.62,0,0.0,0.0,0.0,-0.0,3.9,50,50,100.0
RYAAY,Ryanair Holdings plc,Services,Regional Airlines,Ireland,14537.61,22.58,2.08,3.47,22.79,0.0,15.21,57.12,12.49,0,64.7705413575158,48.474855729596044,0.0,-0.0,0.0,50,50,213.24539708711183
RYL,Ryland Group Inc.,Industrial Goods,Residential Construction,USA,1780.67,5.76,0.83,1.95,0.0,0.31,-1.42,38.22,12.24,0,26.875515251442707,0.0,0.0,-0.0,0.31,50,50,126.8755152514427
RYN,Rayonier Inc.,Industrial Goods,"Lumber, Wood Production",USA,5634.61,17.54,3.3,3.39,0.0,4.4,-20.98,44.56,11.46,0,0.0,0.0,69.27727397636714,-0.0,4.4,50,50,100.0
S,Sprint Nextel Corp.,Technology,Wireless Communications,USA,33533.70,0.0,1.99,1.31,0.0,0.0,35.24,8.52,10.61,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
SA,"Seabridge Gold, Inc.",Basic Materials,Gold,Canada,343.47,0.0,0.0,1.45,0.0,0.0,-20.2,7.35,-27.26,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
SAAS,"inContact, Inc.",Technology,Application Software,USA,504.97,0.0,3.88,6.75,0.0,0.0,16.2,9.04,-230.82,0,0.0,0.0,88.6232481450948,-0.0,0.0,50,50,100.0
SABA,"Saba Software, Inc.",Technology,Business Software & Services,USA,336.63,0.0,2.77,9.42,0.0,0.0,7.62,11.3,-33.37,0,0.0,0.0,92.80021984061555,-0.0,0.0,50,50,100.0
SAFM,"Sanderson Farms, Inc.",Consumer Goods,Food - Major Diversified,USA,1889.56,11.32,0.71,2.63,11.85,0.98,25.16,81.87,5.44,0,0.0,16.680406705138775,0.0,-0.0,0.98,50,50,116.68040670513878
SAFT,Safety Insurance Group Inc.,Financial,Property & Casualty Insurance,USA,831.21,13.57,1.12,1.19,12.03,4.44,0.2,54.01,7.66,0,0.0,0.0,0.0,-0.0,4.44,50,50,100.0
SAH,Sonic Automotive Inc.,Services,Auto Dealerships,USA,1218.29,14.6,0.14,1.99,0.0,0.43,1.35,23.21,10.7,0,0.0,0.0,43.83072272602364,-0.0,0.43,50,50,100.0
SAIA,"Saia, Inc.",Services,Trucking,USA,936.59,21.83,0.82,3.02,0.0,0.0,14.54,37.98,7.59,0,62.90189612530915,19.345974168727672,0.0,-0.0,0.0,50,50,182.24787029403683
SAIC,Science Applications International Corporation,Technology,Information Technology Services,USA,1889.44,15.61,0.44,5.71,0.0,2.87,18.6,39.03,8.18,0,0.0,0.0,0.0,-0.0,2.87,50,50,100.0
SALE,"RetailMeNot, Inc.",Services,Marketing Services,USA,1663.88,443.71,7.93,3.68,65.77,0.0,-9.18,31.06,21.42,0,98.90079692223138,0.0,72.57488320967299,-0.0,0.0,50,50,198.9007969222314
SALM,Salem Communications Corp.,Services,Broadcasting - Radio,USA,225.51,0.0,0.95,1.12,17.35,2.56,8.99,8.97,10.71,0,0.0,0.0,0.0,-0.0,2.56,50,50,100.0
SAM,Boston Beer Co. Inc.,Consumer Goods,Beverages - Brewers,USA,3045.12,45.06,4.12,9.94,0.0,0.0,-3.05,233.88,20.91,0,88.0736466062105,0.0,93.34982137949986,-0.0,0.0,50,50,188.0736466062105
SAN,Banco Santander-Chile,Financial,Foreign Money Center Banks,Chile,116268.80,18.19,3.13,1.07,0.0,6.52,12.87,9.82,0,52.541907117339925,0.0,0.0,-0.0,6.52,50,50,152.54190711733992
SAND,Sandstorm Gold Ltd.,Basic Materials,Gold,Canada,561.38,0.0,9.38,1.45,0.0,0.0,9.59,5.37,15.59,0,0.0,89.667491068975,0.0,-0.0,0.0,50,50,189.66749106897498
SANM,Sanmina-SCI Corp.,Technology,Diversified Electronics,USA,1453.62,14.88,0.25,1.35,7.38,0.0,1.04,17.56,6.19,0,0.0,4.369332234130256,0.0,-0.0,0.0,50,50,104.36933223413025
SAP,SAP AG,Technology,Application Software,Germany,98634.01,22.1,4.25,4.6,31.99,1.24,9.15,79.77,13.33,0,63.67133827974718,0.0,0.0,-0.0,1.24,50,50,163.67133827974718
SAPE,Sapient Corp.,Technology,Business Software & Services,USA,2310.82,30.48,1.82,4.07,22.16,0.0,7.86,16.46,11.62,0,79.28002198406155,0.0,0.0,-0.0,0.0,50,50,179.28002198406153
SASR,Sandy Spring Bancorp Inc.,Financial,Regional - Mid-Atlantic Banks,USA,616.62,13.81,4.13,1.23,0.0,2.95,2.13,24.44,0,39.54383072272603,70.98103874690848,0.0,-0.0,2.95,50,50,210.5248694696345
SATS,EchoStar Corp.,Technology,Communication Equipment,USA,4199.25,2319.0,1.28,1.3,71.54,0.0,-2.77,46.38,7.64,0,99.89007969222314,0.0,0.0,-0.0,0.0,50,50,199.89007969222314
SAVE,"Spirit Airlines, Inc.",Services,Major Airlines,USA,4071.70,23.15,2.46,5.29,23.19,0.0,35.7,56.03,11.65,0,66.3918658972245,0.0,0.0,-0.0,0.0,50,50,166.3918658972245
SB,"Safe Bulkers, Inc.",Services,Shipping,Greece,730.93,8.34,3.92,1.21,0.0,2.74,21.67,8.76,8.63,0,0.0,0.0,0.0,-0.0,2.74,50,50,100.0
SBAC,SBA Communications Corp.,Services,Rental & Leasing Services,USA,11739.05,0.0,9.0,32.79,35.72,0.0,11.85,91.17,21.06,0,0.0,88.92552899148117,98.48859576806815,-0.0,0.0,50,50,188.92552899148117
SBCF,Seacoast Banking Corp. of Florida,Financial,Regional - Mid-Atlantic Banks,USA,286.67,4.75,4.05,1.19,0.0,0.0,3.08,11.03,0,26.29843363561418,70.01923605386095,0.0,-0.0,0.0,50,50,196.31766968947514
SBGI,Sinclair Broadcast Group Inc.,Services,Broadcasting - TV,USA,2700.73,43.05,1.98,6.74,0.0,2.18,-19.33,27.55,11.46,0,87.33168452871668,46.578730420445176,88.56828799120638,-0.0,2.18,50,50,233.91041494916186
SBGL,Sibanye Gold Limited,Basic Materials,Gold,South Africa,1886.15,9.17,2.49,1.74,18.08,4.75,99.2,9.9,2.48,0,0.0,54.630392965100306,37.372904644133,-0.0,4.75,50,50,154.6303929651003
SBH,Sally Beauty Holdings Inc.,Services,"Specialty Retail, Other",USA,4311.51,17.54,1.18,0.0,17.1,0.0,2.79,26.49,10.06,0,50.39846111569113,0.0,0.0,-0.0,0.0,50,50,150.39846111569113
SBLK,Star Bulk Carriers Corp.,Services,Shipping,Greece,364.41,125.4,5.1,1.07,17.19,0.0,52.74,12.54,18.09,0,96.4550700741962,78.23577906018137,0.0,-0.0,0.0,50,50,274.6908491343776
SBNY,Signature Bank,Financial,Regional - Northeast Banks,USA,5754.14,26.29,7.62,3.28,342.51,0.0,29.55,124.9,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
SBR,Sabine Royalty Trust,Financial,Diversified Investments,USA,740.81,12.61,12.18,133.71,463.01,9.98,1.86,50.81,0,0.0,92.66281945589448,99.6427589997252,-0.0,9.98,50,50,192.66281945589446
SBRA,"Sabra Health Care REIT, Inc.",Financial,REIT - Healthcare Facilities,USA,1146.88,43.97,8.51,2.43,0.0,4.89,24.2,29.46,15.46,0,87.68892552899148,88.18356691398735,0.0,-0.0,4.89,50,50,275.8724924429788
SBS,Companhia de Saneamento Basico do Estado de Sao Paulo,Utilities,Water Utilities,Brazil,6364.84,11.53,1.26,1.12,0.0,3.32,-10.62,9.34,5.08,0,34.48749656499038,0.0,0.0,-0.0,3.32,50,50,134.48749656499038
SBSI,Southside Bancshares Inc.,Financial,Regional - Mid-Atlantic Banks,USA,559.90,13.58,4.68,2.16,14.85,2.82,14.51,29.75,0,0.0,75.2679307502061,0.0,-0.0,2.82,50,50,175.26793075020612
SBUX,Starbucks Corporation,Services,Specialty Eateries,USA,53026.39,539.62,3.46,10.84,0.0,1.48,-9.48,70.15,17.13,0,99.14811761472933,0.0,94.25666391865897,-0.0,1.48,50,50,199.14811761472933
SBY,Silver Bay Realty Trust Corp.,Financial,REIT - Residential,USA,569.98,0.0,11.49,0.87,0.0,0.81,-4.76,14.82,825.07,0,0.0,92.08573784006595,0.0,-0.0,0.81,50,50,192.08573784006595
SC,Santander Consumer USA Holdings Inc.,Financial,Mortgage Investment,USA,7995.92,11.35,2.34,3.1,6.64,0.0,0.0,22.93,0,34.26765594943666,0.0,0.0,-0.0,0.0,50,50,134.26765594943666
SCBT,SCBT Financial Corp.,Financial,Regional - Mid-Atlantic Banks,USA,1471.06,25.12,5.14,1.48,0.0,1.25,9.88,61.04,0,0.0,0.0,0.0,-0.0,1.25,50,50,100.0
SCCO,Southern Copper Corp.,Basic Materials,Copper,USA,24873.13,15.54,4.18,4.52,0.0,1.61,6.84,29.84,9.35,0,0.0,0.0,0.0,-0.0,1.61,50,50,100.0
SCG,SCANA Corp.,Utilities,Electric Utilities,USA,7437.19,15.64,1.65,1.59,0.0,3.97,18.19,52.69,9.77,0,44.82000549601539,40.17587249244298,32.9211321791701,-0.0,3.97,50,50,184.99587798845837
SCHL,Scholastic Corporation,Services,Publishing - Books,USA,1068.72,25.93,0.6,1.21,0.0,1.81,18.28,33.19,7.94,0,72.54740313272877,0.0,0.0,-0.0,1.81,50,50,172.5474031327288
SCHN,Schnitzer Steel Industries Inc.,Industrial Goods,Metal Fabrication,USA,740.58,0.0,0.29,0.98,18.47,2.7,-1.14,27.81,14.37,0,0.0,0.0,0.0,-0.0,2.7,50,50,100.0
SCHW,The Charles Schwab Corporation,Financial,Investment Brokerage - National,USA,35164.44,34.67,6.34,3.7,33.84,0.89,16.0,27.04,0,83.15471283319593,0.0,0.0,-0.0,0.89,50,50,183.15471283319593
SCI,Service Corp. International,Services,Personal Services,USA,4026.61,28.15,1.58,2.83,18.79,1.7,1.95,18.86,11.62,0,76.06485298158834,0.0,0.0,-0.0,1.7,50,50,176.06485298158833
SCL,Stepan Company,Consumer Goods,Cleaning Products,USA,1364.24,19.19,0.73,2.52,31.8,1.11,4.11,61.04,9.81,0,55.647155812036274,17.257488320967298,0.0,-0.0,1.11,50,50,172.90464413300356
SCLN,"SciClone Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Other,USA,235.85,22.7,1.86,1.63,25.64,0.0,-7.72,4.54,9.8,0,64.99038197306952,44.352844187963726,0.0,-0.0,0.0,50,50,209.34322616103324
SCMP,"Sucampo Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Other,USA,297.88,45.13,3.32,4.87,0.0,0.0,4.48,6.77,18.4,0,88.15608683704315,0.0,0.0,-0.0,0.0,50,50,188.15608683704315
SCOR,"comScore, Inc.",Services,Business Services,USA,1016.76,0.0,3.54,5.25,25.42,0.0,1.8,29.42,37.02,0,0.0,66.28194558944766,83.2646331409728,-0.0,0.0,50,50,166.28194558944767
SCS,Steelcase Inc.,Consumer Goods,Business Equipment,USA,2082.63,24.33,0.7,3.12,49.82,2.5,6.4,16.79,8.3,0,69.00247320692498,0.0,0.0,-0.0,2.5,50,50,169.00247320692498
SCSC,"ScanSource, Inc.",Technology,Technical & System Software,USA,1132.99,29.44,0.4,1.5,8.17,0.0,13.77,39.74,8.49,0,77.98845836768344,0.0,0.0,-0.0,0.0,50,50,177.98845836768345
SCSS,Select Comfort Corporation,Consumer Goods,Home Furnishings & Fixtures,USA,965.07,16.44,1.01,4.3,86.17,0.0,-26.65,17.75,6.86,0,46.93597142071998,24.539708711184392,77.98845836768344,-0.0,0.0,50,50,171.47568013190437
SCTY,SolarCity Corporation,Technology,Semiconductor - Specialized,USA,5189.88,0.0,31.68,8.03,0.0,0.0,8.29,56.72,-47.0,0,0.0,96.72987084363837,91.12393514701841,-0.0,0.0,50,50,196.72987084363837
SCVL,Shoe Carnival Inc.,Services,Apparel Stores,USA,470.47,17.23,0.53,1.43,168.03,1.05,-14.7,22.75,6.5,0,0.0,0.0,0.0,-0.0,1.05,50,50,100.0
